Tank,Fry Number,File,Color,Color Number,Time Period,Photo,Mean Dist Shoal,Shoal Mean Sep,Shoal Centroid Size,Shoal Var Sep,Min Dist Fish,Dist Plant,Dist Edge,Dist Sculpin,Dist Moved
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034395,180.6164,114.6092,171.4573,7755.757,45.58599,52.94634,26.66664,96.32427,37.86669
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034396,124.8966,105.6809,144.9663,3410.042,42.80716,21.36252,18.88887,136.7388,74.77407
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034397,103.0519,153.4827,209.2151,6748.445,41.33404,16.86144,23.66664,148.1448,60.3435
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034398,104.3571,157.5871,210.8623,5769.91,56.61048,18.02774,26.66872,147.2306,3.379309
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034399,71.751,99.98692,149.8553,5968.425,44.80102,31.83674,24.11339,174.23,61.20189
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034400,78.29374,123.7686,163.8964,3107.23,33.31644,54.57224,14.88431,198.0083,35.62004
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034401,136.9154,133.8852,179.2747,4201.266,59.98718,27.03196,18.45647,156.8207,89.72762
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034402,177.824,192.8224,256.4409,7993.012,50.28924,42.11327,6.380907,147.0282,104.4843
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034403,193.4726,158.3352,208.0271,4536.159,93.79611,31.96021,10.35481,145.2034,42.22934
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034404,39.64407,62.44812,88.43204,1576.458,19.47963,62.20916,25.54127,203.3749,164.9229
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034405,113.8167,173.6213,236.5951,8608.546,77.94546,25.11649,7.77777,150.9842,151.6478
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034406,174.4188,222.5863,321.7243,23351.64,100.0712,122.0923,4.024612,69.15711,174.5711
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034407,205.1151,164.1157,216.6697,5235.851,98.02793,144.0416,26.35674,42.68745,125.9677
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034408,74.08309,112.4564,153.5505,3686.471,12.25208,3.985632,53.99435,136.2165,234.7123
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034409,81.45169,118.176,157.8437,3173.024,9.929761,22.90093,28.80349,148.5456,33.35387
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034410,100.4226,184.6088,258.0388,12370.73,4.082943,21.11614,32.03673,157.4786,23.24517
39-093,3,39-093-3 DWL.TPS,purple,2,After,G0034411,122.3159,181.6457,248.3055,9730.295,34.68513,48.28282,38.51013,183.6836,45.15797
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064553,85.57464,130.8962,181.4584,5781.133,27.3296,118.8262,40.67285,NA,NA
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064554,132.119,94.92452,127.6094,2214.525,97.07152,169.0305,126.8119,NA,91.00484
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064555,81.58732,119.8773,161.0301,3499.87,52.19956,142.4991,62.36114,NA,12.15362
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064556,161.4742,196.601,257.2996,6580.132,101.2803,155.3805,124.9004,NA,36.3542
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064557,196.9837,122.3666,163.5744,3436.97,77.91348,202.5841,236.761,NA,63.72223
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064558,227.5129,54.41868,73.07766,718.6042,179.0456,189.303,248.4167,NA,50.61165
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064559,228.6206,225.223,285.2437,4220.704,68.0751,266.6808,319.6556,NA,65.99666
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064560,237.0969,193.7002,251.7653,5684.871,157.1591,248.8104,316.1246,NA,25.11443
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064561,201.0155,135.8709,187.1856,5877.664,80.99467,211.5651,242.2596,NA,64.10926
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064562,178.435,134.3713,182.2867,4915.964,36.48068,194.6052,201.6533,NA,76.27105
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064563,155.9302,150.3454,193.0123,2678.503,71.12083,155.9908,252.9461,NA,15.53757
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064564,158.7131,179.7784,237.6238,6387.72,70.99975,200.3023,226.964,NA,19.32495
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064565,214.733,205.4195,281.7514,12870.51,186.5613,202.299,244.9071,NA,8.416019
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064566,204.7662,249.1623,350.1257,23572.19,123.6443,203.8286,267.2887,NA,26.68532
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064567,185.7305,244.2177,321.7731,11259.65,108.0037,184.0572,220.069,NA,2.719397
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064568,200.2059,207.5893,264.9855,4461.884,118.761,175.2079,181.8515,NA,6.888697
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064569,204.0817,193.9971,254.1335,6505.222,106.4936,189.7934,246.9866,NA,20.82766
39-093,4,39-093-4 DWL.TPS,light blue,2,Before,G0064570,75.81869,75.20194,95.60177,525.3613,46.04867,162.1526,121.5293,NA,64.28594
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064571,249.4935,209.0002,311.7297,25323.04,28.36135,255.8216,340.7443,105.3697,NA
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064572,282.875,230.5149,349.6897,34061.77,27.52552,290.6478,391.5853,131.3,47.2593
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064573,281.7947,253.8372,339.6336,14960.81,31.0125,314.0401,393.8036,155.0547,24.50775
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064574,202.2918,215.8836,286.6387,9802.489,14.63697,278.3626,300.3424,126.5533,46.7195
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064575,233.9776,260.4627,348.3641,15677.05,46.23168,253.2547,336.0449,92.57234,33.65952
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064576,186.4138,237.8189,332.8926,20784.59,81.04662,239.1171,292.1413,77.86256,58.82912
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064577,174.6865,221.8201,320.3087,23033.18,100.0072,202.939,249.8575,111.5312,78.88311
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064578,134.1225,220.8756,301.1313,14000.82,64.79412,206.1806,152.3783,158.1764,64.5818
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064579,139.1769,224.8292,303.5447,13053.69,28.70661,232.2798,185.9796,200.2146,39.39953
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064580,145.2919,250.8967,328.9884,11047.7,37.39973,226.4543,272.8445,161.5269,73.5375
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064581,142.1371,181.1825,237.0663,5567.851,87.76711,171.8058,198.0503,81.61523,76.34088
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064582,171.9436,247.2393,346.7444,22832.61,3.072818,267.5803,305.1454,109.7541,130.9961
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064583,238.2892,275.1256,367.6981,17328.58,75.77567,216.8124,296.1863,58.55543,53.27083
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064584,177.5451,259.4161,356.0114,20639.23,70.1558,170.8764,229.8392,31.36692,52.1775
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064585,205.0567,255.3573,362.5018,26877.27,59.28817,255.5885,337.3706,98.30845,86.31832
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064586,227.1416,276.4314,348.2252,5311.475,95.30644,246.3584,274.9969,130.4071,90.82112
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064587,216.4823,306.4727,381.2289,3557.735,100.8239,203.1807,270.5119,132.0313,24.8074
39-093,4,39-093-4 DWL.TPS,light blue,2,After,G0064588,263.0676,264.4245,357.9699,18609.55,199.1617,218.999,274.8572,139.1803,83.85292
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244611,130.1694,180.2656,243.6705,8505.388,85.30951,38.15599,15.45718,NA,NA
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244612,49.10335,70.96943,90.06101,444.7965,26.81061,77.60743,28.1215,NA,134.0378
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244613,69.20094,86.72039,115.0859,1571.303,39.53705,84.54922,31.6445,NA,13.57129
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244614,96.43411,154.2875,199.8751,3394.468,24.58554,79.38742,36.96817,NA,34.75366
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244615,144.054,180.0731,228.3211,2792.82,45.67554,102.8433,21.23435,NA,34.91404
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244616,149.1108,179.6438,228.4524,3026.107,40.55497,134.3418,23.73821,NA,186.5553
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244617,73.08604,58.75468,75.595,429.1481,35.94651,10.23653,94.30968,NA,172.7545
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244618,153.5422,179.9428,239.6757,7100.281,51.88051,12.45429,41.35307,NA,113.9205
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244619,157.059,217.8663,305.4343,17673.25,127.9038,20.80704,89.19113,NA,99.00946
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244620,233.4117,202.3172,264.3728,6795.671,144.0286,124.7095,39.5773,NA,112.5148
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244621,163.5449,201.2247,269.982,9722.587,130.8678,59.59227,113.4254,NA,178.4034
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244622,112.4593,119.9082,156.6088,2367.495,40.30289,31.58449,120.6952,NA,61.88831
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244623,143.6169,130.0533,165.2214,1541.863,43.41549,16.90041,123.3055,NA,26.01947
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244624,111.099,164.5484,214.4368,4295.118,30.98481,62.69734,52.60755,NA,170.3687
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244625,59.23963,104.8299,149.5573,4706.751,9.239765,86.1911,29.50102,NA,24.99882
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244626,113.8001,96.67002,133.4045,3023.307,87.52117,41.85897,26.6586,NA,74.05851
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244627,143.236,144.5628,188.9043,3469.801,38.79155,76.06297,42.32468,NA,90.31109
40-091,1,40-091-1 BF.TPS,teal,1,Before,G0244628,116.6052,146.7014,200.5761,6359.048,53.9438,0.2649249,61.84563,NA,195.115
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244629,87.20814,132.5447,180.3888,4950.357,64.70515,37.5904,27.97687,163.7729,NA
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244630,82.03808,95.30788,125.4597,1691.797,52.44656,81.13321,19.92686,187.332,107.3464
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244631,84.12695,88.27662,112.613,794.0353,27.27774,105.8192,20.08193,140.707,92.0507
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244632,156.7324,115.0931,146.7574,1334.494,94.7884,121.2234,50.61729,72.9406,92.96356
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244633,88.28211,135.4458,186.7534,5886.788,20.01191,16.98373,27.96181,179.2644,259.6048
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244634,141.9195,109.4863,145.1283,2465.089,35.66365,14.26664,26.16219,173.7237,22.51861
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244635,203.9741,170.693,223.9161,5147.407,64.23354,26.00504,23.83794,171.1005,25.84287
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244636,89.2932,147.7843,198.0054,5156.688,41.9837,46.26714,71.36281,97.86806,110.6648
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244637,146.4862,206.1945,257.283,1936.227,66.62131,70.73147,38.51701,112.1176,37.40304
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244638,163.8079,174.0108,238.1264,9027.657,47.13653,23.61549,30.89528,158.7361,67.39566
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244639,142.0333,97.77551,124.9219,1012.317,75.37967,12.31487,28.09952,171.3425,62.64215
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244640,139.3582,77.76288,102.2779,1112.13,91.38717,33.92528,25.02159,167.1768,52.53187
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244641,74.48354,104.9737,135.5466,1474.923,30.80633,82.47465,24.8942,184.5436,126.4655
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244642,63.55692,95.25054,132.5325,3164.695,38.11108,14.46791,40.89963,152.8486,143.3459
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244643,136.0715,196.5778,262.9601,8947.028,2.275888,76.83552,40.99407,90.16184,159.1407
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244644,150.5424,79.33467,100.8982,591.5634,91.71031,26.00531,83.5264,79.10658,53.96162
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244645,75.29674,112.6133,153.0203,3514.07,30.65834,98.42328,34.95603,113.3696,200.8983
40-091,1,40-091-1 BF.TPS,teal,1,After,G0244646,75.43542,110.1431,147.0066,2730.942,27.47923,106.7589,26.16219,121.253,9.302598
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274783,279.5066,73.57696,93.45817,491.2613,246.376,111.343,5.216388,NA,NA
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274784,203.353,114.372,160.5725,4929.694,132.081,112.4234,5.505036,NA,0.358263
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274785,264.3116,118.5331,157.4338,2968.209,226.5755,114.2162,5.297066,NA,5.054593
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274786,236.5202,129.6036,173.7889,4005.533,176.7713,116.4356,5.33022,NA,5.407727
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274787,198.8104,163.6202,221.8637,7252.916,147.6016,110.0063,5.64097,NA,16.81112
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274788,172.2638,183.7536,232.99,2908.993,89.00611,114.2473,5.270473,NA,14.78688
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274789,284.7814,160.5541,204.4442,2504.791,221.6493,115.7838,4.582318,NA,1.689029
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274790,209.1415,120.0671,151.6979,1110.486,136.8992,110.5437,4.822624,NA,15.77661
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274791,144.9698,164.619,217.3399,5269.998,31.03129,111.1066,4.365108,NA,0.35277
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274792,190.5251,192.7038,259.357,9251.143,36.28944,114.7689,5.061785,NA,15.30637
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274793,157.9891,119.4012,151.7614,1317.259,81.72524,112.0666,4.897717,NA,10.22024
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274794,152.4237,148.5677,187.4353,1618.77,110.5122,110.5318,3.913945,NA,5.820736
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274795,109.684,140.314,181.3921,2696.87,66.73142,78.97129,11.0281,NA,53.30905
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274796,222.7138,170.2194,224.0125,5375.722,181.9387,76.13201,1.774557,NA,208.4242
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274797,174.9344,150.1946,198.2738,4379.908,85.757,42.44354,5.674697,NA,34.49217
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274798,130.5141,166.8813,223.4566,6527.057,57.85156,55.28199,9.865071,NA,136.7938
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274799,141.4372,116.8166,175.5824,8288.012,101.0797,132.4551,39.77635,NA,210.9344
40-091,2,40-091-2 BF.TPS,yellow,3,Before,G0274800,84.80473,83.32118,107.2286,867.4766,37.5683,91.25304,13.73549,NA,127.6887
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274801,194.5653,71.97855,89.65328,213.0739,163.2143,161.4992,26.40657,128.764,NA
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274802,206.6403,78.36751,100.5848,724.0832,142.7544,138.484,15.58146,79.13359,72.77078
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274803,123.5902,79.75602,108.5554,1794.192,112.4366,114.602,39.17283,111.3458,109.1628
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274804,120.5495,138.3289,183.9643,4112.431,59.33873,53.99428,22.19227,164.7322,173.8371
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274805,66.21803,100.004,129.3919,1392.83,46.07487,70.7606,36.43403,90.95014,183.7375
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274806,221.0836,115.9071,159.7041,4282.974,128.5215,78.94433,27.73256,168.2636,234.5491
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274807,125.2818,109.3745,142.0392,1784.759,78.45648,91.2707,9.084142,107.6058,255.1398
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274808,174.5903,161.284,213.4043,5218.068,116.4074,112.2186,35.65983,39.44454,203.8292
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274809,132.514,139.1366,184.9567,4136.388,58.20204,121.104,33.64096,60.95339,26.67987
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274810,139.4617,125.5543,180.6832,7200.457,53.40069,117.8081,15.48829,32.52764,194.3396
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274811,139.5788,120.8279,170.9968,5872.66,49.22247,171.4794,3.695188,40.82336,88.89589
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274812,223.5272,117.9797,174.6745,7705.907,172.0455,159.0905,0.714084,144.5064,291.68
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274813,128.0772,172.4141,225.906,5154.86,42.39535,83.88094,20.28736,164.654,131.5701
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274814,177.8999,131.9072,176.3656,4004.444,110.8716,59.44627,37.40241,156.0325,51.5359
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274815,169.5871,127.026,168.904,3460.135,118.6483,161.3938,2.139904,50.89344,289.9614
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274816,132.9022,122.7761,173.8401,6087.522,70.2315,169.504,15.3465,136.6802,229.4473
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274817,207.4517,182.0604,243.1004,7503.057,106.3607,81.10163,27.29821,173.7282,216.3866
40-091,2,40-091-2 BF.TPS,yellow,3,After,G0274818,181.5105,205.8935,266.3992,5904.257,61.56018,31.68353,1.407192,166.2994,177.5982
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284840,94.99326,145.1135,197.1095,5812.206,48.05328,25.7105,30.46561,NA,NA
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284841,59.2058,65.8354,86.5497,791.5203,19.22569,24.35978,31.19757,NA,117.3258
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284842,53.44969,66.26367,101.6036,2989.585,27.18249,73.90591,14.19756,NA,212.1268
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284843,76.05666,35.98554,52.6544,664.0379,58.12575,40.64389,11.52722,NA,188.9476
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284844,145.3413,97.27162,133.5943,2923.82,127.4943,39.50704,93.46858,NA,169.9361
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284845,189.3043,212.7918,276.6831,6906.402,38.47056,37.09135,21.30376,NA,178.5517
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284846,137.7131,194.2874,249.4968,4501.823,55.87255,53.38352,35.5517,NA,203.5391
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284847,203.716,175.3609,227.5409,4518.153,139.8314,58.13276,27.93009,NA,222.0379
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284848,53.57846,55.44352,76.67679,1014.684,41.45857,23.98089,38.83413,NA,177.8131
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284849,200.9136,82.30071,116.1502,2664.602,106.0457,27.48062,34.13968,NA,151.798
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284850,142.3447,152.0283,208.6035,7077.207,35.87756,3.955648,56.24289,NA,28.6825
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284851,174.8894,247.2253,316.5401,6813.72,102.3403,35.89155,20.64987,NA,91.89885
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284852,162.7164,207.4475,284.4753,13099.58,45.80386,34.46895,23.9491,NA,6.415213
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284853,125.8944,174.1114,243.0555,10883.04,70.59244,62.85834,29.02486,NA,139.1277
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284854,174.1362,145.1016,210.1315,10058.82,62.86999,111.8718,41.3089,NA,124.1411
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284855,139.1835,190.5013,270.5282,14999.55,60.11327,22.27841,43.46922,NA,172.9898
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284856,218.2281,214.9127,292.0346,12802.39,65.20282,54.83357,37.62635,NA,173.6211
40-091,3,40-091-3 DWL.TPS,green,4,Before,G0284857,152.7565,205.6095,284.3814,13967.91,123.965,77.36968,55.01804,NA,191.1062
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284858,56.14655,62.45721,85.38772,1151.767,22.55236,52.7794,9.1341,157.6052,NA
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284859,69.44206,67.8143,89.28408,858.7825,27.20421,33.8552,23.15921,147.974,61.95991
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284860,67.60629,71.02481,98.47646,1704.662,24.14456,62.94507,24.9941,158.491,214.0415
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284861,87.52133,119.4571,193.0482,12690.09,35.60265,38.28208,19.89136,132.7398,226.7624
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284862,94.1224,118.8006,160.82,3754.162,58.12423,0.76069,64.97503,104.741,46.70345
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284863,112.7812,155.2742,203.5978,4229.543,48.63222,24.98205,72.8637,49.59795,57.59602
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284864,196.3735,187.5349,264.6025,13808.39,154.1952,26.12807,29.7954,135.4073,91.71574
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284865,226.2919,124.9531,158.1926,1283.996,171.0912,18.09152,41.77015,126.4493,43.93616
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284866,220.6371,166.4069,222.1226,6241.236,157.3393,36.66047,23.59366,146.7443,81.19169
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284867,122.2148,139.879,185.4224,4025.829,20.33291,62.56146,27.17098,182.8709,114.8338
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284868,168.8442,185.7448,241.3827,5211.139,59.1025,36.52993,23.17221,141.2752,133.8728
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284869,90.93977,130.9616,175.6942,4113.637,43.58317,43.08817,12.38838,134.4293,89.12298
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284870,74.63551,112.9245,144.3886,1376.112,23.85795,2.143307,76.50075,106.4126,136.0559
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284871,175.9472,212.6743,267.8698,3126.989,32.11525,42.34116,16.62651,102.4664,134.959
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284872,190.9723,152.7578,211.5018,7784.501,132.2155,2.32564,70.76912,111.6866,141.0043
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284874,142.4953,191.2961,286.4877,21747.12,81.2994,49.3875,18.15082,170.9517,59.81837
40-091,3,40-091-3 DWL.TPS,green,4,After,G0284875,113.1676,193.4482,266.2058,11785.76,58.82943,47.90178,41.31876,143.9054,82.37444
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315014,157.042,155.0147,195.8877,1862.123,80.16029,135.615,42.63376,NA,NA
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315015,134.7454,142.0358,183.353,2685.631,42.12328,146.0792,25.4295,NA,23.76029
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315016,127.0346,168.8217,223.9132,5908.797,100.406,80.02097,49.61579,NA,90.30973
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315017,144.5465,180.9189,233.0323,4165.234,24.00074,115.4977,36.61452,NA,83.84363
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315018,149.25,230.4982,307.5221,11900.58,70.70647,56.50987,87.00212,NA,64.26482
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315019,62.75366,108.5194,139.4637,1428.353,10.16965,123.3764,21.30394,NA,76.41551
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315020,131.6372,199.4217,269.1957,10250.25,23.84982,171.317,2.264473,NA,58.22589
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315021,232.2027,229.9557,292.5462,5011.114,136.9577,151.2448,17.9325,NA,26.41614
40-091,4,40-091-4 DWL.TPS,purple,2,Before,G0315022,108.0651,154.7835,200.0184,3256.381,31.47521,162.7397,13.79472,NA,11.47252
